Date,Open,High,Low,Close,Adj Close,Volume,PnL,% Change
4/12/2016,826.669983,835.98999,823.799988,835.98999,835.98999,1103261200,Profit,1.127415679
4/13/2016,840.280029,842.349976,834.359985,839.460022,839.460022,1445986900,Loss,0.097587348
4/14/2016,844.200012,844.400024,831.559998,831.559998,831.559998,1239143800,Loss,1.497277164
4/15/2016,836.5,836.890015,827.099976,834.609985,834.609985,1146953100,Loss,0.225943216
4/18/2016,831.900024,844.909973,829.52002,844.909973,844.909973,1326208700,Profit,1.563883715
4/19/2016,847.359985,849.409973,844.409973,847.640015,847.640015,1730026600,Profit,0.033047348
4/20/2016,846.23999,847.869995,841.190002,845.700012,845.700012,1500250400,Loss,0.063809086
4/21/2016,847.75,852.059998,847.460022,850.580017,850.580017,1319861100,Profit,0.333826836
4/22/2016,849.51001,853.719971,845.390015,852.869995,852.869995,1025979400,Profit,0.395520354
4/25/2016,854.26001,854.26001,842.080017,845.650024,845.650024,1172851100,Loss,1.007888219
4/26/2016,842.52002,842.580017,826.700012,830.830017,830.830017,1396723700,Loss,1.387504477
4/27/2016,829.25,835.289978,827.320007,835.289978,835.289978,985571300,Profit,0.728366355
4/28/2016,839.309998,842.200012,830.909973,834.409973,834.409973,1272161100,Loss,0.583815874
4/29/2016,832.179993,832.849976,827.73999,832.51001,832.51001,1271739700,Profit,0.039656926
5/2/2016,830.140015,831.590027,818.880005,826.619995,826.619995,925025000,Loss,0.424027265
5/3/2016,829.25,831.900024,825.830017,827.190002,827.190002,1015499200,Loss,0.248417003
5/4/2016,826.299988,830.97998,818.080017,830.97998,830.97998,1218747100,Profit,0.566379289
5/9/2016,827.51001,828.849976,815.200012,815.200012,815.200012,1423702000,Loss,1.487595056
5/10/2016,815.26001,819.559998,811.580017,819.450012,819.450012,1342866800,Profit,0.51394671
5/11/2016,823.900024,830.159973,820.179993,826.719971,826.719971,1119898600,Profit,0.342268105
5/12/2016,825.679993,831.200012,824.580017,825.609985,825.609985,953085100,Loss,0.00847883
5/13/2016,825.090027,825.640015,812.909973,817.030029,817.030029,1038091200,Loss,0.976862856
5/16/2016,813.02002,813.75,807.030029,809.130005,809.130005,1121559400,Loss,0.478464848
5/17/2016,810.51001,811.609985,805.840027,808.47998,808.47998,1057189000,Loss,0.250463285
5/18/2016,806.690002,811.679993,805.210022,809.820007,809.820007,1159145000,Profit,0.388005924
5/19/2016,809.599976,810.659973,800.059998,801.929993,801.929993,1356004600,Loss,0.947379351
5/20/2016,800.640015,807.77002,799.210022,805.150024,805.150024,1186530600,Profit,0.563300474
5/23/2016,805.849976,812.130005,805.849976,811.960022,811.960022,833666600,Profit,0.758211352
5/24/2016,810.599976,813.549988,806.349976,806.349976,806.349976,1272109700,Loss,0.524303001
5/25/2016,819.210022,819.210022,819.210022,819.210022,819.210022,0,Same,0
5/26/2016,820.340027,821.219971,816.070007,820.859985,820.859985,1042141400,Profit,0.063383229
5/27/2016,820.340027,826.799988,818.929993,826.299988,826.299988,955104300,Profit,0.726523247
5/30/2016,827.359985,832.859985,826.820007,828.809998,828.809998,1023996900,Profit,0.175257811
5/31/2016,828.23999,828.679993,819.289978,820.01001,820.01001,1839526500,Loss,0.993670929
6/1/2016,821.25,831.599976,820.859985,829.429993,829.429993,1138430500,Profit,0.996041766
6/2/2016,828.650024,833.369995,827.559998,827.559998,827.559998,1282770200,Loss,0.131542384
6/3/2016,830.570007,832.72998,827.76001,830.940002,830.940002,925260400,Profit,0.044547118
6/6/2016,833.080017,841.22998,832.359985,841.22998,841.22998,0,Profit,0.978292941
6/7/2016,844.25,848.950012,844.030029,848.950012,848.950012,1547279900,Profit,0.556708558
6/8/2016,847.48999,849.849976,839.210022,844.789978,844.789978,1341812200,Loss,0.31858925
6/9/2016,844.030029,844.919983,834.929993,834.929993,834.929993,1425816100,Loss,1.078164957
6/10/2016,836.280029,837.570007,827.48999,827.48999,827.48999,868579600,Loss,1.051087996
6/13/2016,825.01001,825.700012,819.76001,819.76001,819.76001,690525200,Loss,0.636355915
6/14/2016,817.369995,825.190002,816.570007,823.039978,823.039978,813356400,Profit,0.693686217
6/15/2016,820.469971,821.27002,815.619995,820.159973,820.159973,1077163100,Loss,0.037782979
6/16/2016,821.26001,823.219971,817.559998,820.419983,820.419983,1257149700,Loss,0.102285146
6/17/2016,823.23999,825.75,817.820007,824.580017,824.580017,1525759300,Profit,0.16277477
6/20/2016,828.200012,829.929993,822.22998,829.929993,829.929993,1161754500,Profit,0.208884445
6/21/2016,832.390015,835.47998,830.359985,832.789978,832.789978,1739850500,Profit,0.048049952
6/22/2016,832.330017,836.630005,832.330017,835.929993,835.929993,1690709000,Profit,0.432517863
6/23/2016,835.919983,836.559998,826.909973,831,831,1204739600,Loss,0.588571047
6/24/2016,831.929993,833.719971,807.880005,824.619995,824.619995,1627698600,Loss,0.878679464
6/27/2016,817.02002,825.919983,815.700012,822.98999,822.98999,1135248800,Profit,0.730700577
6/28/2016,823.01001,836.419983,822.929993,833.849976,833.849976,1707515000,Profit,1.317112291
6/29/2016,839.780029,855.679993,839.780029,855.679993,855.679993,1665632200,Profit,1.893348669
6/30/2016,860.609985,865.159973,857.890015,860.719971,860.719971,1664462200,Profit,0.012780005
7/1/2016,863.450012,865.070007,850.299988,850.52002,850.52002,1027009700,Loss,1.497480088
7/11/2016,862.890015,875.169983,861.909973,872.25,872.25,1897339000,Profit,1.084725149
7/12/2016,878.02002,883.280029,871.469971,877.169983,877.169983,1756471400,Loss,0.096812941
7/13/2016,880.52002,885.710022,875.77002,885.710022,885.710022,1656486400,Profit,0.589424645
7/14/2016,883.650024,884.409973,871.849976,872.219971,872.219971,1519476300,Loss,1.29350452
7/15/2016,873.890015,880.76001,873.080017,877.48999,877.48999,1333187900,Profit,0.411948293
7/18/2016,876.919983,881.440002,872.390015,880.570007,880.570007,1494216400,Profit,0.416232276
7/19/2016,881.909973,895.320007,881.719971,891.049988,891.049988,1742063400,Profit,1.036388665
7/20/2016,894.22998,905.849976,894.22998,905.849976,905.849976,1294847700,Profit,1.29944156
7/21/2016,906.710022,909.179993,898.859985,898.859985,898.859985,1568614000,Loss,0.865771505
7/22/2016,898.409973,898.48999,889.640015,894.630005,894.630005,1093471300,Loss,0.420739764
7/25/2016,895.669983,901.119995,894.780029,900.150024,900.150024,1027743600,Profit,0.500188807
7/26/2016,899.51001,903.76001,896.320007,902.200012,902.200012,1092925700,Profit,0.299051925
7/27/2016,907.429993,917.799988,907.429993,910.780029,910.780029,1659854500,Profit,0.369178452
7/28/2016,911.809998,914,905.280029,913.710022,913.710022,0,Profit,0.208379378
7/29/2016,914.130005,921.169983,892.840027,892.840027,892.840027,1574356900,Loss,2.328987987
8/1/2016,908.950012,928.030029,908.780029,926.099976,926.099976,1699424900,Profit,1.886788467
8/2/2016,924.929993,929.280029,923.840027,926.909973,926.909973,1473025300,Profit,0.214068093
8/3/2016,925.469971,926.849976,916,920.72998,920.72998,1327178100,Loss,0.512171237
8/4/2016,924.02002,927.349976,920.869995,924.789978,924.789978,1392481700,Profit,0.083326982
8/5/2016,926.349976,934.690002,926.01001,932.190002,932.190002,1772277300,Profit,0.630434086
8/8/2016,935.820007,940.77002,933.330017,940.77002,940.77002,1469375500,Profit,0.52894926
8/9/2016,941,944.219971,933.390015,936.330017,936.330017,1723605600,Loss,0.496278746
8/10/2016,936.200012,938.690002,927.200012,931.190002,931.190002,1825266400,Loss,0.535143125
8/11/2016,934.73999,937.710022,923.960022,929.140015,929.140015,1909609900,Loss,0.599094407
8/12/2016,932.590027,935.349976,919.47998,921.52002,921.52002,1384407800,Loss,1.187017519
8/15/2016,924.73999,925.640015,907.530029,912.059998,912.059998,2357827800,Loss,1.371195378
8/16/2016,917.419983,925.099976,916.530029,922.919983,922.919983,1597775300,Profit,0.599507325
8/18/2016,926.919983,942.440002,926.400024,942.440002,942.440002,2141732700,Profit,1.674364485
8/19/2016,944.090027,944.609985,931.409973,931.409973,931.409973,1847772200,Loss,1.343097971
8/22/2016,933.880005,935.400024,927.359985,933.950012,933.950012,1357809500,Profit,0.007496359
8/23/2016,935.669983,936.559998,918.419983,932.23999,932.23999,2032053500,Loss,0.366581494
8/24/2016,929.640015,932.650024,925.460022,929.02002,929.02002,1597896300,Loss,0.066691944
8/25/2016,931.530029,941.309998,931.179993,941.309998,941.309998,1803067500,Profit,1.049882311
8/26/2016,941.299988,941.380005,933.299988,937.590027,937.590027,1592437900,Loss,0.394131631
8/29/2016,934.150024,934.26001,918.099976,923.98999,923.98999,1703121000,Loss,1.087623373
8/30/2016,923.440002,927.140015,917.789978,922.960022,922.960022,1909137000,Loss,0.051977389
8/31/2016,921.159973,929.700012,920.669983,924.960022,924.960022,2135413700,Profit,0.412528672
9/1/2016,920.549988,922.72998,912.549988,915.77002,915.77002,1712543200,Loss,0.519251324
9/2/2016,913.02002,920.909973,912.52002,919.340027,919.340027,1367854100,Profit,0.692209027
9/5/2016,925.650024,928.309998,918.98999,920.140015,920.140015,1637751100,Loss,0.595258344
9/6/2016,921.659973,926.200012,918.159973,926.200012,926.200012,1803317800,Profit,0.492593704
9/7/2016,928.73999,930.159973,922.22998,927.890015,927.890015,1629536500,Loss,0.091519156
9/8/2016,928.320007,928.369995,923.75,924.859985,924.859985,1712152100,Loss,0.372718672
9/9/2016,920.909973,921.549988,906.47998,906.47998,906.47998,1685339200,Loss,1.56692765
9/13/2016,902.51001,904.159973,895,895.47998,895.47998,2066885600,Loss,0.778942053
9/14/2016,888.659973,888.659973,879.590027,881.380005,881.380005,2789113600,Loss,0.819207371
9/15/2016,885.070007,908.669983,883.599976,907.429993,907.429993,2499552900,Profit,2.526352246
9/16/2016,912.849976,915.679993,904.140015,907.590027,907.590027,2539858300,Loss,0.57621177
9/19/2016,912.960022,922.52002,912.130005,919.210022,919.210022,1737926100,Profit,0.684586384
9/20/2016,919.580017,921.690002,913.940002,915.719971,915.719971,2025000600,Loss,0.41976184
9/21/2016,914.059998,923.47998,908.47998,921.340027,921.340027,2568999700,Profit,0.796449797
9/22/2016,931.340027,936.200012,928.01001,930.580017,930.580017,2368369200,Loss,0.081603923
9/23/2016,929.429993,933.369995,924.530029,933.369995,933.369995,2374657900,Profit,0.423915952
9/26/2016,929.909973,930.080017,921.109985,924.849976,924.849976,1965664500,Loss,0.544138373
9/27/2016,920.929993,940.640015,911.090027,940.640015,940.640015,2783537900,Profit,2.140230218
9/28/2016,933.369995,942.150024,931.070007,939.859985,939.859985,2790491800,Profit,0.695328759
9/29/2016,944.26001,948.73999,939.690002,939.690002,939.690002,3121011600,Loss,0.483977713
9/30/2016,934.76001,941.109985,922.200012,922.200012,922.200012,2882144600,Loss,1.343660176
10/3/2016,932.039978,943.820007,932.039978,943.820007,943.820007,2311943400,Profit,1.263897395
10/4/2016,946.77002,947.789978,942.780029,946.530029,946.530029,2466212900,Loss,0.025348395
10/5/2016,942.919983,943.77002,931.619995,935.609985,935.609985,2999946000,Loss,0.775251149
10/6/2016,937.580017,941.400024,930.22998,933.75,933.75,3156923700,Loss,0.408500281
10/7/2016,932.369995,933.22998,922.340027,924.820007,924.820007,2297493300,Loss,0.809763081
10/10/2016,923.27002,928.440002,917.659973,919.369995,919.369995,2000657000,Loss,0.422414344
10/11/2016,922.359985,924.710022,916.159973,924.640015,924.640015,2874499500,Profit,0.247195242
10/12/2016,920.190002,924.429993,917.210022,920.200012,920.200012,2850087400,Profit,0.001087819
10/13/2016,921.109985,924.609985,916.130005,917.27002,917.27002,2637109000,Loss,0.416884527
10/14/2016,916.849976,933.179993,914.809998,931.429993,931.429993,3184106700,Profit,1.590229305
10/17/2016,929.179993,935.640015,927.590027,933.25,933.25,2613198600,Profit,0.438021377
10/18/2016,936.869995,940.909973,936.409973,936.599976,936.599976,2951933500,Loss,0.028821395
10/19/2016,938.169983,939.280029,930,931.27002,931.27002,3138973800,Loss,0.73547045
10/20/2016,931.400024,934.080017,928.640015,929.820007,929.820007,3218668600,Loss,0.169638926
10/21/2016,930.710022,932.179993,927.929993,930.460022,930.460022,2655144200,Loss,0.026861213
10/24/2016,932.030029,934.73999,929.929993,929.929993,929.929993,2590216400,Loss,0.225318491
10/25/2016,931.219971,932.849976,924.869995,924.869995,924.869995,1940792200,Loss,0.681898606
10/26/2016,922.320007,925.049988,920.789978,922.690002,922.690002,2090774000,Profit,0.040115686
10/27/2016,924.210022,927.950012,923.51001,927.530029,927.530029,2682831500,Profit,0.359226466
10/28/2016,926.940002,929.469971,925.190002,926.419983,926.419983,2546500200,Loss,0.05610061
10/31/2016,927.26001,930.169983,924.880005,927.099976,927.099976,2169781700,Loss,0.017258805
11/1/2016,929.169983,930.5,925.570007,925.570007,925.570007,2319275200,Loss,0.38743998
11/2/2016,925.320007,927.559998,922.150024,924.820007,924.820007,2658844000,Loss,0.05403536
11/3/2016,922.409973,923.219971,907.340027,907.340027,907.340027,2767927100,Loss,1.633757921
11/4/2016,902.619995,913.460022,901.210022,913.460022,913.460022,2503023600,Profit,1.200951348
11/7/2016,917.419983,917.419983,917.419983,917.419983,917.419983,0,Same,0
11/8/2016,934.849976,934.849976,934.849976,934.849976,934.849976,0,Same,0
11/9/2016,921.450012,921.450012,921.450012,921.450012,921.450012,0,Same,0
11/10/2016,926.219971,926.219971,926.219971,926.219971,926.219971,0,Same,0
11/11/2016,908.659973,908.679993,878.309998,878.309998,878.309998,4080952100,Loss,3.340080547
11/14/2016,854.919983,854.919983,854.919983,854.919983,854.919983,0,Same,0
11/15/2016,849.070007,849.070007,849.070007,849.070007,849.070007,0,Same,0
11/16/2016,870.049988,870.049988,870.049988,870.049988,870.049988,0,Same,0
11/17/2016,870.710022,870.710022,870.710022,870.710022,870.710022,0,Same,0
11/18/2016,871.22998,871.570007,859.570007,867.559998,867.559998,2231076000,Loss,0.421241473
11/21/2016,862.039978,862.039978,862.039978,862.039978,862.039978,0,Same,0
11/22/2016,870.909973,870.909973,870.909973,870.909973,870.909973,0,Same,0
11/23/2016,873.219971,873.219971,873.219971,873.219971,873.219971,0,Same,0
11/24/2016,864.960022,868.710022,849.97998,851.48999,851.48999,0,Loss,1.557301107
11/25/2016,848.840027,855.419983,848.72998,853.840027,853.840027,2566205900,Profit,0.589039141
11/28/2016,852.23999,852.23999,852.23999,852.23999,852.23999,0,Same,0
11/29/2016,856.109985,856.109985,856.109985,856.109985,856.109985,0,Same,0
11/30/2016,857.25,857.25,857.25,857.25,857.25,0,Same,0
12/1/2016,869.690002,869.690002,869.690002,869.690002,869.690002,0,Same,0
12/2/2016,872,881.469971,870.359985,880.570007,880.570007,2534792200,Profit,0.982798968
12/5/2016,885.179993,885.179993,885.179993,885.179993,885.179993,0,Same,0
12/6/2016,884.280029,884.280029,884.280029,884.280029,884.280029,0,Same,0
12/7/2016,881.289978,881.289978,881.289978,881.289978,881.289978,0,Same,0
12/8/2016,889.669983,889.669983,889.669983,889.669983,889.669983,0,Same,0
12/9/2016,888.109985,890.309998,885.299988,890.309998,890.309998,2082772600,Profit,0.24771853
12/13/2016,889.77002,889.77002,889.77002,889.77002,889.77002,0,Same,0
12/14/2016,882.73999,882.73999,882.73999,882.73999,882.73999,0,Same,0
12/15/2016,880.690002,880.690002,880.690002,880.690002,880.690002,0,Same,0
12/16/2016,882.140015,882.609985,873.679993,873.679993,873.679993,2587551400,Loss,0.959033924
12/19/2016,865.059998,865.059998,865.059998,865.059998,865.059998,0,Same,0
12/20/2016,858.48999,858.48999,858.48999,858.48999,858.48999,0,Same,0
12/21/2016,847.130005,847.130005,847.130005,847.130005,847.130005,0,Same,0
12/22/2016,833.429993,833.429993,833.429993,833.429993,833.429993,0,Same,0
12/23/2016,831.77002,838.909973,828.5,828.75,828.75,2313093100,Loss,0.363083536
12/27/2016,845.679993,845.679993,845.679993,845.679993,845.679993,0,Same,0
12/28/2016,867.549988,867.549988,867.549988,867.549988,867.549988,0,Same,0
12/29/2016,887.549988,887.549988,887.549988,887.549988,887.549988,0,Same,0
12/30/2016,888.76001,894.849976,884.619995,884.619995,884.619995,2710761400,Loss,0.465819226
